id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CA-2829985-C,System and method for validation and conversion of electronic data ,"Tata Consultancy Services Limited, Subhasish Mohanty, Siben Nayak","Subhasish Mohanty, Siben Nayak",2013-01-29,2013-10-16,2018-06-26,2018-06-26,https://patents.google.com/patent/CA2829985C/en,
US-10162437-B2,System and method of supporting a pointing device ,Dell Products L.P.,"Adolfo S. Montero, Louis M. Davis, George Mathew",2016-12-27,2016-12-27,2018-12-25,2018-12-25,https://patents.google.com/patent/US10162437B2/en,https://patentimages.storage.googleapis.com/6f/37/ec/f34b045b9d8eeb/US10162437-20181225-D00000.png
CN-104798075-A,Application randomization ,惠普发展公司，有限责任合伙企业,"B.Q.莫纳罕, K.哈里森",2012-09-28,2012-09-28,2015-07-22,,https://patents.google.com/patent/CN104798075A/en,
US-2012029900-A1,Simulation method and system for simulating a multi-core hardware platform ,Stmicroelectronics S.R.L.,Francesco Papariello,2010-07-28,2011-07-28,2012-02-02,,https://patents.google.com/patent/US20120029900A1/en,https://patentimages.storage.googleapis.com/ec/d3/f4/31182dd924fff6/US20120029900A1-20120202-D00000.png
US-2012075202-A1,Extending the touchable area of a touch screen beyond the borders of the screen ,Avaya Inc.,Paul Roller Michaelis,2010-09-27,2010-09-27,2012-03-29,,https://patents.google.com/patent/US20120075202A1/en,https://patentimages.storage.googleapis.com/1c/03/a0/20685f92e910bb/US20120075202A1-20120329-D00000.png
CN-107704601-A,"Big data retrieval method and system, computer storage medium and electronic equipment ","中国人民解放军第三军医大学第附属医院, 中国人民解放军第三军医大学第一附属医院","王红迁, 汪鹏, 王红军, 王飞, 孙靖, 尉雯雯",2017-10-13,2017-10-13,2018-02-16,,https://patents.google.com/patent/CN107704601A/en,
CN-103425242-B,The electronic device and an operating method ,仁宝电脑工业股份有限公司,"陈怡甫, 裴育勗, 林志陞, 胡巍瀚, 陈韦戎, 罗文宏, 蔡欣蓓, 翁明哲, 陈立伟, 杨博显, 陈俊生",2012-05-03,2013-04-03,2016-07-06,2016-07-06,https://patents.google.com/patent/CN103425242B/en,
US-2014327620-A1,Computer input device ,Peigen Jiang,Peigen Jiang,2013-05-03,2013-05-03,2014-11-06,,https://patents.google.com/patent/US20140327620A1/en,https://patentimages.storage.googleapis.com/29/6a/5e/22164d5f3947f0/US20140327620A1-20141106-D00000.png
CN-100555268-C,Synchronizing registers ,惠普开发有限公司,R·G·坎贝尔,2005-01-21,2006-01-20,2009-10-28,2009-10-28,https://patents.google.com/patent/CN100555268C/en,
CN-103488919-B,Method and device for protecting an executable program ,北京深思数盾科技股份有限公司,不公告发明人,2013-09-24,2013-09-24,2017-03-29,2017-03-29,https://patents.google.com/patent/CN103488919B/en,
WO-9517713-A1,Object-oriented input/output framework ,"Taligent, Inc.","Steven P. Lemon, George W. Norman, Patrick Delaney Ross",1993-12-21,1994-04-11,1995-06-29,,https://patents.google.com/patent/WO1995017713A1/en,
CN-104731556-B,For the code statements generated simd The method and system ,国际商业机器公司,"E·阿米里, C·M·巴顿, D·M·帕梅洛, R·希尔韦拉",2013-12-23,2014-11-27,2017-09-05,2017-09-05,https://patents.google.com/patent/CN104731556B/en,
CN-104572138-B,Method and apparatus for starting an application ,腾讯科技（深圳）有限公司,刘光锴,2013-10-10,2013-10-10,2018-10-30,2018-10-30,https://patents.google.com/patent/CN104572138B/en,
CN-103383652-A,Switching method for operating systems of computer platform ,记忆科技(深圳)有限公司,"戴春明, 付啸, 王伟良",2013-06-28,2013-06-28,2013-11-06,,https://patents.google.com/patent/CN103383652A/en,
US-10250945-B2,Replaying system and replaying method ,"Inventec (Pudong) Technology Corporation, Inventec Corporation","Ming-Yuan Liu, An-Chi CHENG, Huan-Chung Hsu",2016-11-17,2017-03-30,2019-04-02,2019-04-02,https://patents.google.com/patent/US10250945B2/en,https://patentimages.storage.googleapis.com/16/5f/2e/4bc3b0c1fde31a/US10250945-20190402-D00000.png
CN-103488321-A,Method and device for recognizing touch action on touch screen terminal ,腾讯科技（深圳）有限公司,"肖锐毅, 马斌, 曹星忠",2012-06-14,2012-06-14,2014-01-01,,https://patents.google.com/patent/CN103488321A/en,
US-10191858-B2,Virtual machine memory lock-down ,"Red Hat Israel, Ltd.",Michael Tsirkin,2015-11-25,2015-11-25,2019-01-29,2019-01-29,https://patents.google.com/patent/US10191858B2/en,https://patentimages.storage.googleapis.com/44/e3/1e/cee881ab8003ad/US10191858-20190129-D00000.png
JP-4292220-B2,The virtual machine system ,株式会社日立製作所,"孝 下城, 豊寿 今田, 良洋 播磨, 真木子 篠原",2007-04-16,2007-04-16,2009-07-08,2009-07-08,https://patents.google.com/patent/JP4292220B2/en,https://patentimages.storage.googleapis.com/e8/02/51/10238d17e754af/0004292220-2.png
CN-201066506-Y,Card reading device and application system for improving application efficiency ,安国国际科技股份有限公司,"张琦栋, 林毅杰, 蓝世旻",2007-07-11,2007-07-11,2008-05-28,2008-05-28,https://patents.google.com/patent/CN201066506Y/en,
CN-106126035-A,Method for displaying applications and mobile terminal ,维沃移动通信有限公司,王冬冬,2016-06-29,2016-06-29,2016-11-16,,https://patents.google.com/patent/CN106126035A/en,
CN-105354189-A,Method and system for searching for software applicationst ,飞搜股份有限公司,"林修平, 吴齐人",2013-08-07,2014-08-06,2016-02-24,,https://patents.google.com/patent/CN105354189A/en,
JP-6315725-B2,Remote Session keyboard and mouse input via the general device redirection ,"シトリックス・システムズ・インコーポレイテッドＣｉｔｒｉｘ Ｓｙｓｔｅｍｓ，Ｉｎｃ．, シトリックス・システムズ・インコーポレイテッドＣｉｔｒｉｘ  Ｓｙｓｔｅｍｓ，Ｉｎｃ．",クマール、サンディープ,2015-11-24,2016-11-18,2018-04-25,2018-04-25,https://patents.google.com/patent/JP6315725B2/en,https://patentimages.storage.googleapis.com/15/ad/1a/0dfa5069352669/0006315725-2.png
JP-5705913-B2,Touch input device ,寶トク科技股フン有限公司,"原 榮 張, 原  榮 張",2013-05-09,2013-05-09,2015-04-22,2015-04-22,https://patents.google.com/patent/JP5705913B2/en,https://patentimages.storage.googleapis.com/b6/34/85/147acf4df49945/0005705913-2.png
US-10180800-B2,Automated secure data and firmware migration between removable storage devices that supports boot partitions and replay protected memory blocks ,Intel Corporation,"Karunakara Kotary, Krishna Kumar Ganesan, Vincent J. Zimmer",2017-03-02,2017-03-02,2019-01-15,2019-01-15,https://patents.google.com/patent/US10180800B2/en,https://patentimages.storage.googleapis.com/de/6e/a3/f6a1299b1907bc/US10180800-20190115-D00000.png
CN-102385534-B,Electronic device and method of updating the touch panel having a touch panel ,联咏科技股份有限公司,"张辉宏, 吴孟修",2010-08-31,2010-08-31,2015-11-25,2015-11-25,https://patents.google.com/patent/CN102385534B/en,
US-9798479-B2,Relocatable and resizable tables in a computing device ,"Advanced Micro Devices, Inc.",Andrew G. Kegel,2015-11-03,2015-11-03,2017-10-24,2017-10-24,https://patents.google.com/patent/US9798479B2/en,https://patentimages.storage.googleapis.com/2d/79/11/5b37f4012975e7/US09798479-20171024-D00000.png
US-10049228-B2,File encryption support for FAT file systems ,"Microsoft Technology Licensing, Llc","Darwin Ou-Yang, Peter Novotney, Ravinder Thind",2015-01-20,2015-12-03,2018-08-14,2018-08-14,https://patents.google.com/patent/US10049228B2/en,https://patentimages.storage.googleapis.com/50/bd/6c/e0308b389deec6/US10049228-20180814-D00000.png
CN-203133790-U,Detachable touchpad and computer with same ,合肥联宝信息技术有限公司,"魏伟, 赵增伟",2013-03-13,2013-03-13,2013-08-14,2013-08-14,https://patents.google.com/patent/CN203133790U/en,
CN-104679642-A,Language independent processing of logs in a log analytics system ,国际商业机器公司,"A.拉马克里施南, R.谢蒂",2013-11-26,2014-11-26,2015-06-03,,https://patents.google.com/patent/CN104679642A/en,
JP-5919934-B2,"Resource management apparatus, method asset management, and program ",日本電気株式会社,"直城 岡田, 直城 岡田",2012-03-23,2012-03-23,2016-05-18,2016-05-18,https://patents.google.com/patent/JP5919934B2/en,https://patentimages.storage.googleapis.com/ce/f4/cc/18471bbc6308cd/0005919934-2.png
KR-101436741-B1,The method and system for applying security solution program ,(주)스마일게이트엔터테인먼트,"권혁빈, 안성범",2013-05-27,2013-05-27,2014-09-01,2014-09-01,https://patents.google.com/patent/KR101436741B1/en,https://patentimages.storage.googleapis.com/5b/98/80/f7432d5bde5233/112013046944948-pat00001.png
JP-2012533819-A,Indexing Documents and methods and systems for data query ring ,アリババ・グループ・ホールディング・リミテッドＡｌｉｂａｂａ  Ｇｒｏｕｐ  Ｈｏｌｄｉｎｇ  Ｌｉｍｉｔｅｄ,"ウェイ・レイ, シェン・ジアシャン",2009-07-23,2010-07-21,2012-12-27,,https://patents.google.com/patent/JP2012533819A/en,https://patentimages.storage.googleapis.com/f0/1e/77/1726bc72c7cd75/2012533819-3.png
US-10228993-B2,Data dump for a memory in a data processing system ,International Business Machines Corporation,"Victor Rafael Escobar Olmos, Jakob Christopher Lang, Angel Nunez Mencias, Albert Schirmer, Jochen Schweflinghaus",2013-11-28,2016-11-21,2019-03-12,2019-03-12,https://patents.google.com/patent/US10228993B2/en,https://patentimages.storage.googleapis.com/1a/bf/3c/93a09e39ebb43e/US10228993-20190312-D00000.png
CN-103425428-A,Touch input settings management ,联想（新加坡）私人有限公司,"纳森·J·彼得森, 大卫·里韦拉, 罗德·D·瓦尔特曼",2012-05-24,2013-05-15,2013-12-04,,https://patents.google.com/patent/CN103425428A/en,
CN-104603750-B,Bpram to use layout and execution of software applications ,微软技术许可有限责任公司,"E·南丁格尔, K·斯里尼瓦桑",2012-08-30,2013-08-19,2018-05-01,2018-05-01,https://patents.google.com/patent/CN104603750B/en,
US-9164853-B2,Multi-core re-initialization failure control system ,International Business Machines Corporation,"Peter J. Heyrman, Stuart Z. Jacobs, David A. Larson",2013-02-07,2013-03-13,2015-10-20,2015-10-20,https://patents.google.com/patent/US9164853B2/en,https://patentimages.storage.googleapis.com/67/28/ab/8fab3b801ec35c/US09164853-20151020-D00000.png
US-9218250-B2,Recovering from a defective boot image ,International Business Machines Corporation,"Alex Friedman, Constantine GAVRILOV",2013-03-14,2013-11-07,2015-12-22,2015-12-22,https://patents.google.com/patent/US9218250B2/en,https://patentimages.storage.googleapis.com/5f/ac/e5/1c2a6768ead6b4/US09218250-20151222-D00000.png
JP-5757072-B2,"Logging apparatus, logging methods and logging program ",日本電気株式会社,"尚樹 小田, 尚樹 小田",2010-08-13,2010-08-13,2015-07-29,2015-07-29,https://patents.google.com/patent/JP5757072B2/en,https://patentimages.storage.googleapis.com/JP5757072B2/0005757072.png
US-8510725-B2,Application of platform dependent routines in virtual machines by embedding native code in class files ,"Advanced Micro Devices, Inc.",Gary Frost,2009-01-30,2010-01-26,2013-08-13,2013-08-13,https://patents.google.com/patent/US8510725B2/en,https://patentimages.storage.googleapis.com/3b/ca/11/8353b7ae82105e/US08510725-20130813-D00000.png
US-9658983-B1,Lifecycle support for storage objects having multiple durability levels specifying different numbers of versions ,"Amazon Technologies, Inc.","Jeffrey Michael Barber, Praveen Kumar Gattu, Ii Derek Ernest Denny-Brown, Christopher Henning Elving, Carl Yates Perry",2012-12-14,2012-12-14,2017-05-23,2017-05-23,https://patents.google.com/patent/US9658983B1/en,https://patentimages.storage.googleapis.com/0a/42/d2/55cc47ed4b611d/US09658983-20170523-D00000.png
US-7370310-B1,Static address mapping ,"Xilinx, Inc.","Milan R. Saini, Jibin Han",2005-08-08,2005-08-08,2008-05-06,2008-05-06,https://patents.google.com/patent/US7370310B1/en,https://patentimages.storage.googleapis.com/US7370310B1/US07370310-20080506-D00000.png
US-9535828-B1,Leveraging non-volatile memory for persisting data ,"Amazon Technologies, Inc.","Samuel James McKelvie, Anurag Windlass Gupta",2013-04-29,2013-04-29,2017-01-03,2017-01-03,https://patents.google.com/patent/US9535828B1/en,https://patentimages.storage.googleapis.com/9c/21/ea/f449a64ed8fc69/US09535828-20170103-D00000.png
US-9026643-B2,"Contents' relationship visualizing apparatus, contents' relationship visualizing method and its program ",Sony Corporation,Takuya Ishioka,2009-10-14,2010-10-06,2015-05-05,2015-05-05,https://patents.google.com/patent/US9026643B2/en,https://patentimages.storage.googleapis.com/af/65/a9/5ed8ee38a7928e/US09026643-20150505-D00000.png
US-8266189-B2,Adapting between coupled and decoupled provider interfaces ,Microsoft Corporation,"Timothy A. Wagner, Zachary L. Anderson",2008-06-02,2008-06-02,2012-09-11,2012-09-11,https://patents.google.com/patent/US8266189B2/en,https://patentimages.storage.googleapis.com/08/dd/21/cf2b38d3bf8aeb/US08266189-20120911-D00000.png
US-9787755-B2,"Method and device for browsing network data, and storage medium ",Tencent Technology (Shenzhen) Company Limited,Lei Zhang,2013-06-25,2015-06-25,2017-10-10,2017-10-10,https://patents.google.com/patent/US9787755B2/en,https://patentimages.storage.googleapis.com/68/4f/56/6553fdc97ad644/US09787755-20171010-D00000.png
JP-5345128-B2,"The information processing apparatus, information retrieval method, and program ",株式会社東芝,智 石垣,2010-12-24,2010-12-24,2013-11-20,2013-11-20,https://patents.google.com/patent/JP5345128B2/en,https://patentimages.storage.googleapis.com/c2/40/36/2b44b9b6386c22/0005345128-2.png
CN-103336611-B,"A touch operation method, a terminal device and a touch ",惠州Tcl移动通信有限公司,"任美青, 叶大伟",2013-06-17,2013-06-17,2017-07-11,2017-07-11,https://patents.google.com/patent/CN103336611B/en,
US-10120928-B2,Method and system for clustering event messages and managing event-message clusters ,"Vmware, Inc.","Nicholas Kushmerick, Junyuan LIN",2014-06-24,2014-06-30,2018-11-06,2018-11-06,https://patents.google.com/patent/US10120928B2/en,https://patentimages.storage.googleapis.com/a2/d3/86/ee2a409f080fbe/US10120928-20181106-D00000.png
JP-5673220-B2,"Security management system, method of security management, and program ",日本電気株式会社,"浩平 海外, 浩平 海外",2011-03-03,2011-03-03,2015-02-18,2015-02-18,https://patents.google.com/patent/JP5673220B2/en,https://patentimages.storage.googleapis.com/6f/4a/a6/0d90591bdcde59/0005673220-2.png
US-2013246975-A1,Gesture group selection ,"Chandar Kumar Oddiraju, Richard James Lawson","Chandar Kumar Oddiraju, Richard James Lawson",2012-03-15,2012-03-15,2013-09-19,,https://patents.google.com/patent/US20130246975A1/en,https://patentimages.storage.googleapis.com/04/dc/c9/a19f7ed3552792/US20130246975A1-20130919-D00000.png
US-2007283277-A1,"Information processing apparatus, thumbnail management apparatus, content processing method, storage medium, and program ",Canon Kabushiki Kaisha,Takeshi Hayakawa,2006-03-31,2007-03-26,2007-12-06,,https://patents.google.com/patent/US20070283277A1/en,https://patentimages.storage.googleapis.com/7e/2a/65/e7a8279fede867/US20070283277A1-20071206-D00000.png
US-9594514-B1,Managing host data placed in a container file system on a data storage array having multiple storage tiers ,EMC IP Holding Company LLC,"Jean-Pierre Bono, William C. Davenport, Miles A. de Forest, Philippe Armangau, Walter C. Forrester, Xiangping Chen",2013-06-27,2013-06-27,2017-03-14,2017-03-14,https://patents.google.com/patent/US9594514B1/en,https://patentimages.storage.googleapis.com/05/9a/e4/a58991c382b0ed/US09594514-20170314-D00000.png
